25911c66-8fcd-48ef-8121-84eebc1e96b0	4311-8/01	Demolição de edifícios e outras estruturas	5
25a8f1c2-c9f6-4349-bd91-0533bc500667	3099-7/00	Fabricação de equipamentos de transporte não especificados anteriormente	5
25ce547f-3d7c-4fdd-8f91-ee42ba6d7ed5	4399-1/02	Montagem e desmontagem de andaimes e outras estruturas temporárias	5
26456734-0913-4d91-b464-8139c6208616	4330-4/05	Aplicação de revestimentos e de resinas em interiores e exteriores	5
264ff593-b6ed-413e-a3f6-3139a196f29f	0311-6/04	Atividades de apoio à pesca em água salgada	5
266e358a-f65b-4ec4-b375-a357f36ecfe5	2829-1/01	Fabricação de máquinas de escrever, calcular e outros equipamentos não-eletrônicos para escritório, peças e acessórios	5
267c372b-59cf-4a07-bc5a-f339862e7ed9	1091-1/02	Fabricação de produtos de padaria e confeitaria com predominância de produção própria	5
268e09cd-0c38-4748-b8f3-a630ff9e2bcf	2710-4/01	Fabricação de geradores de corrente contínua e alternada, peças e acessórios	5
26f13550-b1ee-4619-916d-42cad77fc35b	0152-1/02	Criação de eqüinos	5
27169c5e-c98c-46a7-a189-035b748bfc41	2399-1/01	Decoração, lapidação, gravação, vitrificação e outros trabalhos em cerâmica, louça, vidro e cristal	5
276e6e1b-ba8d-45ab-b4a2-32ad2bf0d370	9529-1/03	Reparação de relógios	5
27844a57-457f-4873-b6f9-28e48a9e5d08	0311-6/03	Coleta de outros produtos marinhos	5
27fcf9f6-a414-4cb4-92e7-b7f1d6103aa5	2539-0/01	Serviços de usinagem, tornearia e solda	5
287b7344-f442-43ff-ba55-bc3f314223f2	6611-8/03	Bolsa de mercadorias e futuros	5
2887565b-02de-4ec2-bd94-3ad8c5084319	5012-2/01	Transporte marítimo de longo curso - Carga	5
288a3ca4-fd72-4bac-a244-36dceaa9baec	2443-1/00	Metalurgia do cobre	5
28bacbc4-127b-475b-b17a-1ca6a66769f5	6110-8/99	Serviços de telecomunicações por fio não especificados anteriormente	5
28fad635-f293-4a7b-a0fe-0617227989ec	8299-7/01	Medição de consumo de energia elétrica, gás e água	5
2916830b-cf7d-4514-b0d9-0354a0d20f70	4759-8/01	Comércio varejista de artigos de tapeçaria, cortinas e persianas	5
291b767f-c8b5-4ee6-a024-b7611690dd5c	6424-7/01	Bancos cooperativos	5
2941b150-9327-475d-add4-05e34bbe97d5	6530-8/00	Resseguros	5
29578b1d-63ef-45d1-a738-3450c6151eca	8650-0/03	Atividades de psicologia e psicanálise	5
29681e05-7216-4c35-9fd1-0b36814f422b	0155-5/05	Produção de ovos	5
29f35c07-7daf-48c0-bd28-6bcdbd7098b8	4679-6/03	Comércio atacadista de vidros, espelhos e vitrais	5
2a3ef179-d373-4f93-8b0f-33c9c6f7eda9	6110-8/02	Serviços de redes de transporte de telecomunicações - SRTT	5
2aa8c3e9-f84c-4bb0-90a5-3d19fe03ce0a	8592-9/99	Ensino de arte e cultura não especificado anteriormente	5
2ae721c8-6782-4deb-b01b-0154144663a7	3316-3/01	Manutenção e reparação de aeronaves, exceto a manutenção na pista	5
2afb8e27-ab40-44e7-9c46-9a1d652b34b5	8720-4/01	Atividades de centros de assistência psicossocial	5
2b37bfff-f59b-4396-9575-06b9c6d7d118	4644-3/02	Comércio atacadista de medicamentos e drogas de uso veterinário	5
2b3c798b-3ea0-4faf-b0f1-ea05beca2234	1072-4/02	Fabricação de açúcar de cereais (dextrose) e de beterraba	5
2b579a2f-c55f-4b58-948c-8f5879b3aa4f	2651-5/00	Fabricação de aparelhos e equipamentos de medida, teste e controle	5
2b71fe98-1fab-49ee-8d6a-40c956fbb522	0121-1/01	Horticultura, exceto morango	5
2b7f9d47-a863-4b64-80c8-c190c6554192	6202-3/00	Desenvolvimento e licenciamento de programas de computador customizáveis	5
2b82e85f-bc6f-4b5c-8648-5179d1767d66	1742-7/01	Fabricação de fraldas descartáveis	5
2bcf1b7b-677d-4ff0-9449-05b3dc0e1e42	0116-4/99	Cultivo de outras oleaginosas de lavoura temporária não especificadas anteriormente	5
2c0654cc-aa21-433f-afa0-4ac4a04e7652	4520-0/05	Serviços de lavagem, lubrificação e polimento de veículos automotores	5
2c597d85-bdd9-41c9-b4de-134bc5584a2f	8512-1/00	Educação infantil - pré-escola	5
2cf5322b-c4cc-4e04-ba4b-6c67cb53ab0d	0139-3/02	Cultivo de erva-mate	5
2d0dcbfe-0b74-4426-a87a-9e0f0b9c47e6	4616-8/00	Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem	5
2d46a5cb-94a6-436a-bb76-38be5b7b448b	4649-4/09	Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada	5
2dd97306-bbe4-4f66-b14c-e7e0b5caf66a	4763-6/05	Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios	5
2e017202-36f7-4d38-ad36-a8a7fd223b02	4520-0/03	Serviços de manutenção e reparação elétrica de veículos automotores	5
2e1ef02f-dcd3-4fad-a70e-0263d87747ba	2019-3/01	Elaboração de combustíveis nucleares	5
2e215cfe-559c-36f5-4d43-93c2dfd9bc36	5239-7/01	Serviços de praticagem	5
2e3fad6a-22e7-4007-ae70-3fa540bf4435	1510-6/00	Curtimento e outras preparações de couro	5
2e3fed20-422e-42a0-be82-d1ea5608fd83	8711-5/01	Clínicas e residências geriátricas	5
2e497b4c-aa77-443c-862c-f0eca639059c	4689-3/02	Comércio atacadista de fios e fibras beneficiados	5
2e4edc28-eeb0-4430-9c99-3a97a9d49bf2	2825-9/00	Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios	5
2e640fbf-6b5c-4d1c-b935-0d801d12b92d	4685-1/00	Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção	5
2e6654d1-455b-442c-926d-03966ea55dc6	4754-7/01	Comércio varejista de móveis	5
2e67203c-046e-4509-bca2-e3b9050509e0	1811-3/02	Impressão de livros, revistas e outras publicações periódicas	5
2ea54d67-0420-4129-a5ab-d76c05f6ab82	8650-0/05	Atividades de terapia ocupacional	5
2eb6b913-267b-481f-b532-522a6d6412b1	0151-2/01	Criação de bovinos para corte	5
